3.044170532226562500e+02,-4.303725433349609375e+01,-8.393338203430175781e+00,-5.731821060180664062e-01,-3.109300422668457031e+01,-4.676506423950195312e+01,-1.154990577697753906e+01,1.172456359863281250e+01,3.795355224609375000e+01,-1.881641769409179688e+01,-2.150400638580322266e+00,-3.602229309082031250e+01,-1.580007553100585938e+01,-4.827098846435546875e+01,-4.139049911499023438e+01,1.207668399810791016e+01,-3.118155670166015625e+01,1.468005657196044922e+01,-1.884873580932617188e+01,4.858242988586425781e+00,-1.410412406921386719e+01,-3.269095230102539062e+01,-1.039936733245849609e+01,2.373685121536254883e+00,-3.200453519821166992e+00,2.404367256164550781e+01,4.186421585083007812e+01,-2.536330223083496094e+01,-3.580992889404296875e+01,2.928679656982421875e+01,1.830562210083007812e+01,8.301874160766601562e+00,7.542555809020996094e+00,3.611571073532104492e+00,3.302429199218750000e+00,1.895252990722656250e+01,-2.124957275390625000e+01,-2.450910949707031250e+01,4.262171745300292969e+00,-2.478358078002929688e+01
3.002974243164062500e+02,-4.401666259765625000e+01,-1.682127380371093750e+01,8.932580947875976562e+00,-4.696101379394531250e+01,-3.430131149291992188e+01,-2.883014917373657227e+00,7.418325424194335938e+00,3.874089431762695312e+01,-6.684173583984375000e+00,2.111665725708007812e+00,-5.534602355957031250e+01,-1.252775764465332031e+01,-5.279552078247070312e+01,-5.152521133422851562e+01,2.008286094665527344e+01,-2.198448944091796875e+01,1.781654477119445801e+00,-1.312257766723632812e+01,1.228869247436523438e+01,-2.774452018737792969e+01,-4.359342193603515625e+01,-1.492086410522460938e+01,-1.460398101806640625e+01,8.127361536026000977e-01,5.690279769897460938e+01,3.793961334228515625e+01,-4.264566421508789062e+01,-2.354269027709960938e+01,2.021802520751953125e+01,8.135852813720703125e+00,1.938353347778320312e+01,1.117170906066894531e+01,1.948357582092285156e+01,1.186314392089843750e+01,2.243387031555175781e+01,-3.161310768127441406e+01,-1.431340217590332031e+01,2.991609573364257812e-01,-2.700268936157226562e+01
3.131383666992187500e+02,-4.361923217773437500e+01,-6.922788619995117188e+00,-1.784144592285156250e+01,-3.205337905883789062e+01,-4.564635086059570312e+01,-7.667553901672363281e+00,1.965236663818359375e+01,3.959106826782226562e+01,-8.738137245178222656e+00,-1.854689359664916992e+00,-4.037948608398437500e+01,-7.074491977691650391e+00,-5.298419189453125000e+01,-5.407111358642578125e+01,1.589217948913574219e+01,-3.011525154113769531e+01,7.268799304962158203e+00,-2.209165573120117188e+01,1.455506420135498047e+01,-2.166541671752929688e+01,-5.432229232788085938e+01,3.774231910705566406e+00,2.893212795257568359e+00,-1.769124031066894531e+00,3.251738739013671875e+01,3.165303802490234375e+01,-3.448426055908203125e+01,-3.140962600708007812e+01,3.129887771606445312e+01,1.395792961120605469e-01,1.188156890869140625e+01,-7.034445762634277344e+00,1.108809280395507812e+01,3.391855239868164062e+01,2.305809593200683594e+01,-2.789340591430664062e+01,-1.705255508422851562e+01,4.733438968658447266e+00,-2.903568267822265625e+01
3.048093872070312500e+02,-5.214468002319335938e+01,-1.675500488281250000e+01,2.881562709808349609e+00,-3.152447891235351562e+01,-3.931204986572265625e+01,-9.115858078002929688e+00,-7.433664798736572266e-01,4.182910919189453125e+01,-9.392925262451171875e+00,2.416579008102416992e+00,-3.833705902099609375e+01,4.682625293731689453e+00,-5.206841659545898438e+01,-4.053799819946289062e+01,3.682955980300903320e+00,-2.990112304687500000e+01,2.581402206420898438e+01,-1.700937461853027344e+01,1.193451881408691406e+01,-1.394865512847900391e+01,-3.089433097839355469e+01,-9.980585098266601562e+00,-7.463458061218261719e+00,-5.062480449676513672e+00,2.343708229064941406e+01,1.024238014221191406e+01,-3.929720306396484375e+01,-2.445872116088867188e+01,2.344689559936523438e+01,1.845672416687011719e+01,1.063569259643554688e+01,-3.604930400848388672e+00,1.271108627319335938e+01,6.481850147247314453e+00,1.956599426269531250e+01,-1.612290191650390625e+01,-9.534456253051757812e+00,7.414621353149414062e+00,-3.197390747070312500e+01
3.168974609375000000e+02,-5.225759506225585938e+01,-2.214518547058105469e+01,-6.335377693176269531e-01,-2.731172561645507812e+01,-3.133545112609863281e+01,-1.131224441528320312e+01,3.788049221038818359e-01,3.455120086669921875e+01,-1.235912799835205078e+01,1.323395967483520508e-01,-3.803250122070312500e+01,-1.300915431976318359e+01,-4.805936813354492188e+01,-3.666270828247070312e+01,1.586030101776123047e+01,-1.913112258911132812e+01,1.877000999450683594e+01,-1.243869209289550781e+01,1.471381568908691406e+01,-2.306663703918457031e+01,-3.614631271362304688e+01,-1.469308280944824219e+01,-2.910214900970458984e+00,9.174266815185546875e+00,2.639007186889648438e+01,3.006993865966796875e+01,-2.811916732788085938e+01,-3.534079742431640625e+01,2.424628829956054688e+01,1.178993606567382812e+01,5.541371345520019531e+00,-3.757606267929077148e+00,1.715893363952636719e+01,3.869347572326660156e+00,1.257239437103271484e+01,-1.795277404785156250e+01,-2.114655494689941406e+01,-2.159988880157470703e-02,-3.298397827148437500e+01
3.396656799316406250e+02,-4.897398376464843750e+01,-2.741263389587402344e+01,-2.393885421752929688e+01,-3.090998268127441406e+01,-4.535173034667968750e+01,-1.010099887847900391e+01,2.256475639343261719e+01,3.761732482910156250e+01,-1.408244514465332031e+01,-1.714486122131347656e+00,-4.631607055664062500e+01,-1.393569278717041016e+01,-5.261104583740234375e+01,-5.314221191406250000e+01,1.335602378845214844e+01,-3.450905609130859375e+01,1.983955764770507812e+01,-1.732022094726562500e+01,1.422521305084228516e+01,-3.215324783325195312e+01,-4.682637023925781250e+01,1.482409238815307617e+00,2.937338590621948242e+00,-1.813579201698303223e+00,3.037469863891601562e+01,2.737538528442382812e+01,-4.033181381225585938e+01,-3.626162338256835938e+01,2.667043685913085938e+01,1.787714958190917969e+01,1.173498249053955078e+01,-5.185294151306152344e-01,6.268794536590576172e+00,1.344484424591064453e+01,2.149311065673828125e+01,-1.861079216003417969e+01,-2.560428857803344727e+00,1.781110191345214844e+01,-2.380308151245117188e+01
3.061243591308593750e+02,-5.151376342773437500e+01,-1.263776683807373047e+01,8.658982276916503906e+00,-3.192648124694824219e+01,-2.986650276184082031e+01,-5.477096557617187500e+00,1.233907461166381836e+00,3.295179748535156250e+01,-1.162712478637695312e+01,1.665462970733642578e+00,-4.197573852539062500e+01,-1.112825965881347656e+01,-4.873411560058593750e+01,-3.662381744384765625e+01,2.404184150695800781e+01,-2.717977905273437500e+01,5.357102394104003906e+00,-1.826874732971191406e+01,8.441587448120117188e+00,-1.710240745544433594e+01,-3.799868392944335938e+01,-1.568336486816406250e+01,-1.224106597900390625e+01,6.579282760620117188e+00,2.867241287231445312e+01,3.845810317993164062e+01,-3.911412429809570312e+01,-3.807914352416992188e+01,3.226340103149414062e+01,2.282068634033203125e+01,1.810118675231933594e+01,1.511620998382568359e+00,9.738363265991210938e+00,-2.403030395507812500e+00,1.407715606689453125e+01,-2.704610061645507812e+01,-1.423789405822753906e+01,4.327446937561035156e+00,-3.277282714843750000e+01
3.069381713867187500e+02,-4.413219451904296875e+01,-1.702055740356445312e+01,9.264297485351562500e+00,-3.123085021972656250e+01,-3.936468505859375000e+01,-5.951503276824951172e+00,5.832098007202148438e+00,3.751602935791015625e+01,-9.472247123718261719e+00,2.194453954696655273e+00,-4.054058456420898438e+01,-1.108170032501220703e+01,-5.044939422607421875e+01,-4.126910018920898438e+01,1.148003959655761719e+01,-2.658990097045898438e+01,1.764829444885253906e+01,-1.412118339538574219e+01,9.484555244445800781e+00,-2.019252395629882812e+01,-3.775990676879882812e+01,-1.008228969573974609e+01,-9.785783767700195312e+00,3.736435413360595703e+00,3.259511184692382812e+01,3.624148559570312500e+01,-3.401022338867187500e+01,-3.592933273315429688e+01,2.811649703979492188e+01,1.412011432647705078e+01,1.651144790649414062e+01,2.082880496978759766e+00,7.771243095397949219e+00,4.907310485839843750e+00,1.114920234680175781e+01,-2.828647041320800781e+01,-2.186316299438476562e+01,3.098562240600585938e+00,-3.021607589721679688e+01
3.055380249023437500e+02,-4.895495605468750000e+01,-1.051872062683105469e+01,9.876012802124023438e-02,-3.294637298583984375e+01,-3.073298263549804688e+01,-1.108800792694091797e+01,1.024266052246093750e+01,3.076074600219726562e+01,-7.371425628662109375e+00,1.442765593528747559e+00,-4.167557525634765625e+01,-1.044677352905273438e+01,-4.708162307739257812e+01,-4.051335144042968750e+01,1.836097335815429688e+01,-2.629787063598632812e+01,1.126727867126464844e+01,-1.778590774536132812e+01,9.828586578369140625e+00,-2.380008316040039062e+01,-3.794637298583984375e+01,-1.110919475555419922e+01,-2.052184104919433594e+00,3.223613739013671875e+00,3.099834251403808594e+01,3.353921508789062500e+01,-3.786790847778320312e+01,-2.577426338195800781e+01,1.771350860595703125e+01,1.525243759155273438e+01,1.260794162750244141e+01,2.307083129882812500e+00,8.461244583129882812e+00,1.252806663513183594e+01,8.944940567016601562e+00,-1.677866744995117188e+01,-1.748778915405273438e+01,-4.260812759399414062e+00,-2.938169097900390625e+01
3.287415771484375000e+02,-5.815941238403320312e+01,-1.425632476806640625e+01,-1.673707389831542969e+01,-3.684521865844726562e+01,-4.605006408691406250e+01,-9.836991310119628906e+00,2.043552017211914062e+01,3.953006744384765625e+01,-2.738199234008789062e+00,5.642307996749877930e-01,-4.556936645507812500e+01,-1.312570858001708984e+01,-4.449225616455078125e+01,-4.198696136474609375e+01,2.596033668518066406e+01,-2.418825531005859375e+01,1.302248859405517578e+01,-1.210854434967041016e+01,1.089576816558837891e+01,-1.755030441284179688e+01,-5.995343017578125000e+01,-5.466902256011962891e+00,1.219074821472167969e+01,4.893145561218261719e+00,2.395697402954101562e+01,2.771510124206542969e+01,-4.599844360351562500e+01,-3.132187652587890625e+01,2.382083129882812500e+01,8.013644218444824219e+00,1.033815574645996094e+01,-3.396027088165283203e-01,7.407309055328369141e+00,3.254187774658203125e+01,6.838562965393066406e+00,-2.696752548217773438e+01,-9.516881942749023438e+00,4.248348236083984375e+00,-3.651858520507812500e+01
